transaction_id,bank_reference_id,settlement_batch_id,amount,currency,received_at,processed_at,bank_status,bank_response_code,bank_response_message,settlement_date
TXN1912,BNK-201912,BATCH-409,903.25,USD,2026-08-30T09:35:15.442Z,2026-08-30T10:08:29.442Z,SETTLED,00,Approved,2026-08-30
TXN1913,BNK-201913,BATCH-409,1423.75,EUR,2026-08-30T12:29:51.613Z,2026-08-30T12:50:22.613Z,SETTLED,00,Approved,2026-08-30
TXN1914,BNK-201914,BATCH-409,94.75,INR,2026-08-30T11:47:20.648Z,2026-08-30T12:13:34.648Z,SETTLED,00,Approved,2026-08-30
TXN1915,BNK-201915,BATCH-409,2314.50,USD,2026-08-30T13:58:11.897Z,2026-08-30T14:22:19.897Z,SETTLED,00,Approved,2026-08-30
TXN1916,BNK-201916,BATCH-409,1484.25,EUR,2026-08-30T11:41:58.988Z,2026-08-30T12:14:56.988Z,SETTLED,00,Approved,2026-08-30
TXN1917,BNK-201917,BATCH-409,604.25,INR,2026-08-30T15:27:15.615Z,2026-08-30T15:53:45.615Z,SETTLED,00,Approved,2026-08-30
TXN1918,BNK-201918,BATCH-409,274.75,USD,2026-08-30T15:03:08.270Z,2026-08-30T15:26:36.270Z,SETTLED,00,Approved,2026-08-30
TXN1919,BNK-201919,BATCH-409,1094.00,EUR,2026-08-30T14:48:53.414Z,2026-08-30T15:16:30.414Z,SETTLED,00,Approved,2026-08-30
TXN1920,BNK-201920,BATCH-409,1264.25,INR,2026-08-30T13:21:40.367Z,2026-08-30T13:49:23.367Z,SETTLED,00,Approved,2026-08-30
TXN1921,BNK-201921,BATCH-410,1384.50,USD,2026-08-31T09:40:01.573Z,2026-08-31T10:07:30.573Z,SETTLED,00,Approved,2026-08-31
TXN1922,BNK-201922,BATCH-410,2054.50,EUR,2026-08-31T12:58:59.930Z,2026-08-31T13:29:41.930Z,SETTLED,00,Approved,2026-08-31
TXN1923,BNK-201923,BATCH-410,1474.00,INR,2026-08-31T12:24:22.794Z,2026-08-31T12:50:28.794Z,SETTLED,00,Approved,2026-08-31
TXN1924,BNK-201924,BATCH-410,244.75,USD,2026-08-31T11:16:22.685Z,2026-08-31T11:48:49.685Z,SETTLED,00,Approved,2026-08-31
TXN1925,BNK-201925,BATCH-410,1365.50,EUR,2026-08-31T11:05:43.510Z,2026-08-31T11:29:12.510Z,SETTLED,00,Approved,2026-08-31
TXN1926,BNK-201926,BATCH-410,635.75,INR,2026-08-31T08:53:01.727Z,2026-08-31T09:25:58.727Z,SETTLED,00,Approved,2026-08-31
TXN1927,BNK-201927,BATCH-410,1055.75,USD,2026-08-31T15:58:00.077Z,2026-08-31T16:32:36.077Z,SETTLED,00,Approved,2026-08-31
TXN1928,BNK-201928,BATCH-410,825.75,EUR,2026-08-31T14:58:06.760Z,2026-08-31T15:30:17.760Z,SETTLED,00,Approved,2026-08-31
TXN1929,BNK-201929,BATCH-410,545.00,INR,2026-08-31T17:07:32.053Z,2026-08-31T17:37:00.053Z,SETTLED,00,Approved,2026-08-31
TXN1930,BNK-201930,BATCH-410,815.75,USD,2026-08-31T09:14:39.193Z,2026-08-31T09:44:50.193Z,SETTLED,00,Approved,2026-08-31
TXN1931,BNK-201931,BATCH-411,2235.25,EUR,2026-08-31T14:04:17.814Z,2026-08-31T14:27:22.814Z,SETTLED,00,Approved,2026-08-31
TXN1932,BNK-201932,BATCH-411,605.75,INR,2026-08-31T08:15:17.020Z,2026-08-31T08:42:13.020Z,SETTLED,00,Approved,2026-08-31
TXN1933,BNK-201933,BATCH-411,1325.25,USD,2026-08-31T15:26:16.831Z,2026-08-31T15:51:16.831Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1934,BNK-201934,BATCH-411,1778.25,EUR,2026-08-31T17:51:56.482Z,2026-08-31T18:21:14.482Z,SETTLED,00,Approved,2026-08-31
TXN1935,BNK-201935,BATCH-411,814.25,INR,2026-08-31T13:01:42.443Z,2026-08-31T13:29:00.443Z,SETTLED,00,Approved,2026-08-31
TXN1936,BNK-201936,BATCH-411,2201.50,USD,2026-08-31T12:28:01.956Z,2026-08-31T12:53:01.956Z,SETTLED,00,Approved,2026-08-31
TXN1937,BNK-201937,BATCH-411,1738.25,EUR,2026-08-31T15:50:31.718Z,2026-08-31T16:16:39.718Z,SETTLED,00,Approved,2026-08-31
TXN1938,BNK-201938,BATCH-411,25.75,INR,2026-08-31T10:07:45.871Z,2026-08-31T10:42:12.871Z,SETTLED,00,Approved,2026-08-31
TXN1939,BNK-201939,BATCH-411,61.25,USD,2026-08-31T14:40:16.129Z,2026-08-31T15:05:16.129Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1940,BNK-201940,BATCH-411,258.50,EUR,2026-08-31T17:29:59.881Z,2026-08-31T18:04:17.881Z,SETTLED,00,Approved,2026-08-31
TXN1941,BNK-201941,BATCH-412,1612.75,INR,2026-08-31T16:56:10.558Z,2026-08-31T17:17:57.558Z,SETTLED,00,Approved,2026-08-31
TXN1942,BNK-201942,BATCH-412,2315.75,USD,2026-08-31T13:01:16.142Z,2026-08-31T13:21:28.142Z,SETTLED,00,Approved,2026-08-31
TXN1943,BNK-201943,BATCH-412,568.00,EUR,2026-08-31T08:27:04.665Z,2026-08-31T09:00:23.665Z,SETTLED,00,Approved,2026-08-31
TXN1944,BNK-201944,BATCH-412,1772.75,INR,2026-08-31T15:59:53.107Z,2026-08-31T16:34:45.107Z,SETTLED,00,Approved,2026-08-31
TXN1945,BNK-201945,BATCH-412,1725.25,USD,2026-08-31T09:08:59.986Z,2026-08-31T09:37:35.986Z,SETTLED,00,Approved,2026-08-31
TXN1946,BNK-201946,BATCH-412,1029.75,EUR,2026-08-31T17:49:57.410Z,2026-08-31T18:23:14.410Z,SETTLED,00,Approved,2026-08-31
TXN1947,BNK-201947,BATCH-412,282.50,INR,2026-08-31T17:04:48.058Z,2026-08-31T17:27:26.058Z,SETTLED,00,Approved,2026-08-31
TXN1948,BNK-201948,BATCH-412,86.75,USD,2026-08-31T14:05:13.074Z,2026-08-31T14:30:13.074Z,SETTLED,00,Approved,2026-08-31
TXN1949,BNK-201949,BATCH-412,1327.75,EUR,2026-08-31T10:58:27.936Z,2026-08-31T11:29:20.936Z,SETTLED,00,Approved,2026-08-31
TXN1950,BNK-201950,BATCH-412,1247.00,INR,2026-08-31T11:14:39.355Z,2026-08-31T11:44:03.355Z,SETTLED,00,Approved,2026-08-31
TXN1951,BNK-201951,BATCH-413,1717.75,USD,2026-09-01T15:18:04.810Z,2026-09-01T15:49:26.810Z,SETTLED,00,Approved,2026-09-01
TXN1952,BNK-201952,BATCH-413,937.50,EUR,2026-09-01T13:16:23.001Z,2026-09-01T13:41:55.001Z,SETTLED,00,Approved,2026-09-01
TXN1953,BNK-201953,BATCH-413,1907.00,INR,2026-09-01T12:45:52.094Z,2026-09-01T13:16:29.094Z,SETTLED,00,Approved,2026-09-01
TXN1954,BNK-201954,BATCH-413,427.75,USD,2026-09-01T13:03:07.849Z,2026-09-01T13:23:31.849Z,SETTLED,00,Approved,2026-09-01
TXN1955,BNK-201955,BATCH-413,1897.00,EUR,2026-09-01T10:57:43.109Z,2026-09-01T11:26:20.109Z,SETTLED,00,Approved,2026-09-01
TXN1956,BNK-201956,BATCH-413,2117.75,INR,2026-09-01T11:14:55.158Z,2026-09-01T11:43:56.158Z,SETTLED,00,Approved,2026-09-01
TXN1957,BNK-201957,BATCH-413,1687.75,USD,2026-09-01T12:19:21.494Z,2026-09-01T12:44:42.494Z,SETTLED,00,Approved,2026-09-01
TXN1958,BNK-201958,BATCH-413,1208.00,EUR,2026-09-01T14:35:02.104Z,2026-09-01T14:56:25.104Z,SETTLED,00,Approved,2026-09-01
TXN1959,BNK-201959,BATCH-413,1278.50,INR,2026-09-01T17:57:57.380Z,2026-09-01T18:18:48.380Z,SETTLED,00,Approved,2026-09-01
TXN1960,BNK-201960,BATCH-413,98.00,USD,2026-09-01T18:04:40.034Z,2026-09-01T18:32:10.034Z,SETTLED,00,Approved,2026-09-01
TXN1961,BNK-201961,BATCH-414,668.25,EUR,2026-09-01T13:01:21.788Z,2026-09-01T13:31:27.788Z,SETTLED,00,Approved,2026-09-01
TXN1962,BNK-201962,BATCH-414,1188.75,INR,2026-09-01T16:43:34.506Z,2026-09-01T17:15:56.506Z,SETTLED,00,Approved,2026-09-01
TXN1963,BNK-201963,BATCH-414,2258.00,USD,2026-09-01T09:18:46.909Z,2026-09-01T09:41:51.909Z,SETTLED,00,Approved,2026-09-01
TXN1964,BNK-201964,BATCH-414,2078.75,EUR,2026-09-01T09:40:32.966Z,2026-09-01T10:01:32.966Z,SETTLED,00,Approved,2026-09-01
TXN1965,BNK-201965,BATCH-414,1248.50,INR,2026-09-01T10:23:06.254Z,2026-09-01T10:52:56.254Z,SETTLED,00,Approved,2026-09-01
TXN1966,BNK-201966,BATCH-414,368.50,USD,2026-09-01T08:31:25.291Z,2026-09-01T08:54:47.291Z,SETTLED,00,Approved,2026-09-01
TXN1967,BNK-201967,BATCH-414,38.00,EUR,2026-09-01T15:06:52.348Z,2026-09-01T15:27:12.348Z,SETTLED,00,Approved,2026-09-01
TXN1968,BNK-201968,BATCH-414,858.00,INR,2026-09-01T14:54:58.900Z,2026-09-01T15:19:27.900Z,SETTLED,00,Approved,2026-09-01
TXN1969,BNK-201969,BATCH-414,1029.25,USD,2026-09-01T11:56:26.709Z,2026-09-01T12:21:00.709Z,SETTLED,00,Approved,2026-09-01
TXN1970,BNK-201970,BATCH-414,1149.75,EUR,2026-09-01T13:43:28.428Z,2026-09-01T14:07:49.428Z,SETTLED,00,Approved,2026-09-01
TXN1971,BNK-201971,BATCH-415,1819.50,INR,2026-09-01T11:41:31.444Z,2026-09-01T12:09:05.444Z,SETTLED,00,Approved,2026-09-01
TXN1972,BNK-201972,BATCH-415,1239.25,USD,2026-09-01T10:39:23.804Z,2026-09-01T11:02:21.804Z,SETTLED,00,Approved,2026-09-01
TXN1973,BNK-201973,BATCH-415,2409.75,EUR,2026-09-01T17:53:55.834Z,2026-09-01T18:23:14.834Z,SETTLED,00,Approved,2026-09-01
TXN1974,BNK-201974,BATCH-415,1129.75,INR,2026-09-01T13:44:25.281Z,2026-09-01T14:04:45.281Z,SETTLED,00,Approved,2026-09-01
TXN1975,BNK-201975,BATCH-415,399.00,USD,2026-09-01T08:49:45.414Z,2026-09-01T09:19:33.414Z,SETTLED,00,Approved,2026-09-01
TXN1976,BNK-201976,BATCH-415,819.00,EUR,2026-09-01T09:31:29.839Z,2026-09-01T10:02:56.839Z,SETTLED,00,Approved,2026-09-01
TXN1977,BNK-201977,BATCH-415,589.00,INR,2026-09-01T14:47:19.815Z,2026-09-01T15:16:22.815Z,SETTLED,00,Approved,2026-09-01
TXN1978,BNK-201978,BATCH-415,309.25,USD,2026-09-01T09:03:42.400Z,2026-09-01T09:30:02.400Z,SETTLED,00,Approved,2026-09-01
TXN1979,BNK-201979,BATCH-415,580.00,EUR,2026-09-01T13:49:16.441Z,2026-09-01T14:16:19.441Z,SETTLED,00,Approved,2026-09-01
TXN1980,BNK-201980,BATCH-415,2000.50,INR,2026-09-01T10:51:53.083Z,2026-09-01T11:26:50.083Z,SETTLED,00,Approved,2026-09-01
TXN1981,BNK-201981,BATCH-416,370.75,USD,2026-09-02T17:52:53.291Z,2026-09-02T18:16:40.291Z,SETTLED,00,Approved,2026-09-02
TXN1983,BNK-201983,BATCH-416,2342.50,INR,2026-09-02T08:47:18.791Z,2026-09-02T09:18:28.791Z,SETTLED,00,Approved,2026-09-02
TXN1984,BNK-201984,BATCH-416,1379.75,USD,2026-09-02T10:32:52.819Z,2026-09-04T10:32:52.819Z,SETTLED,00,Approved - delayed settlement batch,2026-09-04
TXN1985,BNK-201985,BATCH-416,1709.75,EUR,2026-09-02T10:46:50.802Z,2026-09-02T11:07:25.802Z,SETTLED,00,Approved,2026-09-02
TXN1986,BNK-201986,BATCH-416,2062.50,INR,2026-09-02T08:57:44.830Z,2026-09-02T09:29:33.830Z,SETTLED,00,Approved,2026-09-02
TXN1987,BNK-201987,BATCH-416,1766.00,USD,2026-09-02T17:10:11.279Z,2026-09-02T17:34:11.279Z,SETTLED,00,Approved,2026-09-02
TXN1988,BNK-201988,BATCH-416,1419.00,EUR,2026-09-02T09:03:41.090Z,2026-09-02T09:34:32.090Z,SETTLED,00,Approved,2026-09-02
TXN1989,BNK-201989,BATCH-416,1623.25,INR,2026-09-02T08:43:43.529Z,,PENDING,05,Settlement in progress,
TXN1990,BNK-201990,BATCH-416,2330.50,USD,2026-09-02T09:04:52.927Z,2026-09-02T09:33:08.927Z,SETTLED,00,Approved,2026-09-02
TXN1991,BNK-201991,BATCH-417,251.00,EUR,2026-09-02T16:27:51.062Z,2026-09-02T16:57:09.062Z,SETTLED,00,Approved,2026-09-02
TXN1992,BNK-201992,BATCH-417,1121.00,INR,2026-09-02T15:28:17.745Z,2026-09-02T16:02:02.745Z,SETTLED,00,Approved,2026-09-02
TXN1993,BNK-201993,BATCH-417,741.75,USD,2026-09-02T17:54:23.190Z,2026-09-02T18:24:48.190Z,SETTLED,00,Approved,2026-09-02
TXN1994,BNK-201994,BATCH-417,2111.25,EUR,2026-09-02T16:53:15.442Z,2026-09-02T17:16:15.442Z,SETTLED,00,Approved,2026-09-02
TXN1995,BNK-201995,BATCH-417,1031.25,INR,2026-09-02T18:03:34.659Z,2026-09-02T18:33:51.659Z,SETTLED,00,Approved,2026-09-02
TXN1996,BNK-201996,BATCH-417,501.75,USD,2026-09-02T16:36:07.385Z,2026-09-02T17:02:07.385Z,SETTLED,00,Approved,2026-09-02
TXN1997,BNK-201997,BATCH-417,1121.75,EUR,2026-09-02T10:51:13.140Z,2026-09-02T11:20:07.140Z,SETTLED,00,Approved,2026-09-02
TXN1998,BNK-201998,BATCH-417,1091.75,INR,2026-09-02T16:28:11.325Z,2026-09-04T16:28:11.325Z,SETTLED,00,Approved - delayed settlement batch,2026-09-04
TXN1999,BNK-201999,BATCH-417,1243.00,USD,2026-09-02T18:05:56.138Z,2026-09-02T18:30:56.138Z,REJECTED,14,Bank account frozen or invalid routing,
TXN2000,BNK-202000,BATCH-417,307.25,EUR,2026-09-02T08:32:20.683Z,2026-09-02T09:05:33.683Z,SETTLED,00,Approved,2026-09-02
TXN2001,BNK-202001,BATCH-418,560.50,INR,2026-09-02T15:35:49.285Z,2026-09-02T16:04:38.285Z,SETTLED,00,Approved,2026-09-02
TXN2002,BNK-202002,BATCH-418,1364.00,USD,2026-09-02T13:47:04.141Z,2026-09-02T14:14:56.141Z,SETTLED,00,Approved,2026-09-02
TXN2003,BNK-202003,BATCH-418,917.25,EUR,2026-09-02T11:57:31.941Z,2026-09-02T12:31:37.941Z,SETTLED,00,Approved,2026-09-02
TXN2004,BNK-202004,BATCH-418,2221.75,INR,2026-09-02T09:49:02.129Z,2026-09-02T10:10:19.129Z,SETTLED,00,Approved,2026-09-02
TXN2005,BNK-202005,BATCH-418,1074.25,USD,2026-09-02T14:51:19.124Z,2026-09-02T15:14:28.124Z,SETTLED,00,Approved,2026-09-02
TXN2006,BNK-202006,BATCH-418,477.25,EUR,2026-09-02T11:09:53.830Z,2026-09-02T11:38:19.830Z,SETTLED,00,Approved,2026-09-02
TXN2007,BNK-202007,BATCH-418,1031.00,INR,2026-09-02T12:19:10.439Z,2026-09-02T12:45:06.439Z,SETTLED,00,Approved,2026-09-02
TXN2008,BNK-202008,BATCH-418,934.75,USD,2026-09-02T08:37:34.568Z,2026-09-02T09:11:55.568Z,SETTLED,00,Approved,2026-09-02
TXN2009,BNK-202009,BATCH-418,788.75,EUR,2026-09-02T10:11:09.775Z,2026-09-02T10:38:37.775Z,SETTLED,00,Approved,2026-09-02
TXN2010,BNK-202010,BATCH-418,1191.25,INR,2026-09-02T10:12:19.114Z,2026-09-04T10:12:19.114Z,SETTLED,00,Approved - delayed settlement batch,2026-09-04
TXN2011,BNK-202011,BATCH-419,432.50,USD,2026-09-03T17:39:44.631Z,2026-09-05T17:39:44.631Z,SETTLED,00,Approved - delayed settlement batch,2026-09-05
TXN2012,BNK-202012,BATCH-419,185.50,EUR,2026-09-03T13:09:31.228Z,2026-09-03T13:30:57.228Z,SETTLED,00,Approved,2026-09-03
TXN2013,BNK-202013,BATCH-419,2071.25,INR,2026-09-03T15:24:49.884Z,2026-09-03T15:47:04.884Z,SETTLED,00,Approved,2026-09-03
TXN2015,BNK-202015,BATCH-419,1105.75,EUR,2026-09-03T09:55:07.670Z,2026-09-03T10:24:42.670Z,SETTLED,00,Approved,2026-09-03
TXN2016,BNK-202016,BATCH-419,1258.25,INR,2026-09-03T16:52:34.407Z,2026-09-03T17:17:08.407Z,SETTLED,00,Approved,2026-09-03
TXN2017,BNK-202017,BATCH-419,762.00,USD,2026-09-03T08:58:21.057Z,2026-09-03T09:28:51.057Z,SETTLED,00,Approved,2026-09-03
TXN2019,BNK-202019,BATCH-419,891.00,INR,2026-09-03T17:48:45.360Z,2026-09-03T18:13:09.360Z,SETTLED,00,Approved,2026-09-03
TXN2020,BNK-202020,BATCH-419,1322.00,USD,2026-09-03T09:04:45.662Z,2026-09-03T09:34:12.662Z,SETTLED,00,Approved,2026-09-03
TXN2021,BNK-202021,BATCH-420,2304.50,EUR,2026-09-03T16:48:28.191Z,2026-09-03T17:11:24.191Z,SETTLED,00,Approved,2026-09-03
TXN2022,BNK-202022,BATCH-420,2035.00,INR,2026-09-03T09:25:05.113Z,2026-09-03T09:50:05.113Z,REJECTED,14,Bank account frozen or invalid routing,
TXN2023,BNK-202023,BATCH-420,895.75,USD,2026-09-03T16:24:32.491Z,2026-09-03T16:49:16.491Z,SETTLED,00,Approved,2026-09-03
TXN2024,BNK-202024,BATCH-420,942.25,EUR,2026-09-03T10:04:08.479Z,,PENDING,05,Settlement in progress,
TXN2025,BNK-202025,BATCH-420,1013.75,INR,2026-09-03T09:37:15.371Z,2026-09-03T10:06:40.371Z,SETTLED,00,Approved,2026-09-03
TXN2026,BNK-202026,BATCH-420,1978.75,USD,2026-09-03T11:10:34.835Z,2026-09-03T11:43:22.835Z,SETTLED,00,Approved,2026-09-03
TXN2027,BNK-202027,BATCH-420,1092.00,EUR,2026-09-03T10:07:23.255Z,2026-09-03T10:32:01.255Z,SETTLED,00,Approved,2026-09-03
TXN2028,BNK-202028,BATCH-420,1357.25,INR,2026-09-03T12:56:53.577Z,2026-09-03T13:20:32.577Z,SETTLED,00,Approved,2026-09-03
TXN2029,BNK-202029,BATCH-420,971.50,USD,2026-09-03T17:19:59.227Z,2026-09-03T17:53:35.227Z,SETTLED,00,Approved,2026-09-03
TXN2030,BNK-202030,BATCH-420,536.75,EUR,2026-09-03T16:59:32.536Z,2026-09-03T17:27:46.536Z,SETTLED,00,Approved,2026-09-03
TXN2031,BNK-202031,BATCH-421,650.75,INR,2026-09-03T18:04:23.562Z,2026-09-03T18:30:42.562Z,SETTLED,00,Approved,2026-09-03
TXN2032,BNK-202032,BATCH-421,1915.25,USD,2026-09-03T08:43:11.438Z,2026-09-03T09:08:11.438Z,REJECTED,14,Bank account frozen or invalid routing,
TXN2033,BNK-202033,BATCH-421,197.00,EUR,2026-09-03T14:20:21.403Z,2026-09-03T14:41:06.403Z,SETTLED,00,Approved,2026-09-03
TXN2034,BNK-202034,BATCH-421,1778.75,INR,2026-09-03T17:41:54.643Z,2026-09-03T18:14:53.643Z,SETTLED,00,Approved,2026-09-03
TXN2035,BNK-202035,BATCH-421,2109.50,USD,2026-09-03T15:31:46.092Z,2026-09-03T15:54:11.092Z,SETTLED,00,Approved,2026-09-03
TXN2036,BNK-202036,BATCH-421,1790.00,EUR,2026-09-03T08:48:42.707Z,2026-09-03T09:11:29.707Z,SETTLED,00,Approved,2026-09-03
TXN2037,BNK-202037,BATCH-421,1422.75,INR,2026-09-03T13:31:35.643Z,2026-09-03T13:54:26.643Z,SETTLED,00,Approved,2026-09-03
TXN2038,BNK-202038,BATCH-421,1603.00,USD,2026-09-03T10:33:35.513Z,2026-09-03T10:59:55.513Z,SETTLED,00,Approved,2026-09-03
TXN2039,BNK-202039,BATCH-421,534.00,EUR,2026-09-03T12:29:30.734Z,2026-09-03T12:51:31.734Z,SETTLED,00,Approved,2026-09-03
TXN2040,BNK-202040,BATCH-421,1215.75,INR,2026-09-03T17:20:42.757Z,2026-09-03T17:49:20.757Z,SETTLED,00,Approved,2026-09-03
TXN2041,BNK-202041,BATCH-422,1846.00,USD,2026-09-04T10:43:50.894Z,2026-09-04T11:18:47.894Z,SETTLED,00,Approved,2026-09-04
TXN2042,BNK-202042,BATCH-422,628.75,EUR,2026-09-04T13:44:51.057Z,2026-09-04T14:14:32.057Z,SETTLED,00,Approved,2026-09-04
TXN2043,BNK-202043,BATCH-422,559.00,INR,2026-09-04T16:34:39.180Z,2026-09-04T17:06:16.180Z,SETTLED,00,Approved,2026-09-04
TXN2044,BNK-202044,BATCH-422,2240.50,USD,2026-09-04T09:29:39.487Z,2026-09-06T09:29:39.487Z,SETTLED,00,Approved - delayed settlement batch,2026-09-06
TXN2045,BNK-202045,BATCH-422,2200.25,EUR,2026-09-04T08:31:42.165Z,2026-09-04T08:54:11.165Z,SETTLED,00,Approved,2026-09-04
TXN2046,BNK-202046,BATCH-422,1198.50,INR,2026-09-04T13:49:10.494Z,2026-09-04T14:12:45.494Z,SETTLED,00,Approved,2026-09-04
TXN2047,BNK-202047,BATCH-422,1946.75,USD,2026-09-04T11:47:26.761Z,2026-09-04T12:08:03.761Z,SETTLED,00,Approved,2026-09-04
TXN2048,BNK-202048,BATCH-422,243.50,EUR,2026-09-04T15:05:42.264Z,2026-09-04T15:38:02.264Z,SETTLED,00,Approved,2026-09-04
TXN2049,BNK-202049,BATCH-422,1491.50,INR,2026-09-04T13:51:56.291Z,2026-09-04T14:24:26.291Z,SETTLED,00,Approved,2026-09-04
TXN2050,BNK-202050,BATCH-422,1489.25,USD,2026-09-04T08:22:20.521Z,2026-09-04T08:47:11.521Z,SETTLED,00,Approved,2026-09-04
TXN2051,BNK-202051,BATCH-423,837.00,EUR,2026-09-04T09:16:12.145Z,2026-09-04T09:44:20.145Z,SETTLED,00,Approved,2026-09-04
TXN2052,BNK-202052,BATCH-423,135.75,INR,2026-09-04T17:48:04.048Z,2026-09-04T18:19:10.048Z,SETTLED,00,Approved,2026-09-04
TXN2053,BNK-202053,BATCH-423,2383.25,USD,2026-09-04T15:00:11.596Z,2026-09-04T15:22:42.596Z,SETTLED,00,Approved,2026-09-04
TXN2055,BNK-202055,BATCH-423,1485.25,INR,2026-09-04T14:34:48.903Z,2026-09-04T15:05:38.903Z,SETTLED,00,Approved,2026-09-04
TXN2056,BNK-202056,BATCH-423,399.50,USD,2026-09-04T13:49:53.371Z,,PENDING,05,Settlement in progress,
TXN2057,BNK-202057,BATCH-423,515.25,EUR,2026-09-04T17:10:53.454Z,2026-09-04T17:42:55.454Z,SETTLED,00,Approved,2026-09-04
TXN2058,BNK-202058,BATCH-423,346.00,INR,2026-09-04T15:07:29.920Z,2026-09-04T15:32:29.920Z,SETTLED,00,Approved,2026-09-04
TXN2059,BNK-202059,BATCH-423,2072.50,USD,2026-09-04T13:04:39.797Z,2026-09-04T13:32:01.797Z,SETTLED,00,Approved,2026-09-04
TXN2060,BNK-202060,BATCH-423,1020.00,EUR,2026-09-04T13:55:48.674Z,2026-09-04T14:23:58.674Z,SETTLED,00,Approved,2026-09-04
TXN2061,BNK-202061,BATCH-424,2318.75,INR,2026-09-04T09:43:23.178Z,2026-09-06T09:43:23.178Z,SETTLED,00,Approved - delayed settlement batch,2026-09-06
TXN2062,BNK-202062,BATCH-424,222.50,USD,2026-09-04T09:05:57.933Z,2026-09-04T09:30:57.933Z,SETTLED,00,Approved,2026-09-04
TXN2063,BNK-202063,BATCH-424,1571.75,EUR,2026-09-04T09:19:34.551Z,2026-09-04T09:40:01.551Z,SETTLED,00,Approved,2026-09-04
TXN2064,BNK-202064,BATCH-424,552.50,INR,2026-09-04T15:03:12.727Z,2026-09-04T15:34:38.727Z,SETTLED,00,Approved,2026-09-04
TXN2065,BNK-202065,BATCH-424,683.00,USD,2026-09-04T11:33:49.789Z,2026-09-04T12:08:26.789Z,SETTLED,00,Approved,2026-09-04
TXN2066,BNK-202066,BATCH-424,164.25,EUR,2026-09-04T12:12:18.385Z,2026-09-04T12:46:02.385Z,SETTLED,00,Approved,2026-09-04
TXN2067,BNK-202067,BATCH-424,1995.00,INR,2026-09-04T16:35:42.879Z,2026-09-04T17:08:15.879Z,SETTLED,00,Approved,2026-09-04
TXN2068,BNK-202068,BATCH-424,1977.25,USD,2026-09-04T10:54:35.454Z,,PENDING,05,Settlement in progress,
TXN2069,BNK-202069,BATCH-424,403.75,EUR,2026-09-04T10:42:18.582Z,2026-09-04T11:05:30.582Z,SETTLED,00,Approved,2026-09-04
TXN2070,BNK-202070,BATCH-424,1301.25,INR,2026-09-04T10:00:49.364Z,2026-09-04T10:21:59.364Z,SETTLED,00,Approved,2026-09-04
TXN2071,BNK-202071,BATCH-425,349.50,USD,2026-09-05T11:25:14.354Z,2026-09-05T11:47:49.354Z,SETTLED,00,Approved,2026-09-05
TXN2072,BNK-202072,BATCH-425,547.25,EUR,2026-09-05T12:24:13.147Z,2026-09-05T12:55:23.147Z,SETTLED,00,Approved,2026-09-05
TXN2073,BNK-202073,BATCH-425,94.00,INR,2026-09-05T10:43:18.080Z,2026-09-05T11:04:00.080Z,SETTLED,00,Approved,2026-09-05
TXN2074,BNK-202074,BATCH-425,1992.00,USD,2026-09-05T09:12:26.298Z,2026-09-05T09:37:22.298Z,SETTLED,00,Approved,2026-09-05
TXN2075,BNK-202075,BATCH-425,2040.50,EUR,2026-09-05T11:22:26.818Z,2026-09-05T11:55:01.818Z,SETTLED,00,Approved,2026-09-05
TXN2076,BNK-202076,BATCH-425,838.75,INR,2026-09-05T15:43:52.639Z,2026-09-05T16:16:18.639Z,SETTLED,00,Approved,2026-09-05
TXN2077,BNK-202077,BATCH-425,1386.00,USD,2026-09-05T12:31:50.662Z,2026-09-05T12:56:50.662Z,REJECTED,14,Bank account frozen or invalid routing,
TXN2078,BNK-202078,BATCH-425,590.75,EUR,2026-09-05T13:55:46.499Z,2026-09-05T14:25:35.499Z,SETTLED,00,Approved,2026-09-05
TXN2079,BNK-202079,BATCH-425,855.00,INR,2026-09-05T08:08:22.699Z,2026-09-05T08:37:12.699Z,SETTLED,00,Approved,2026-09-05
TXN2080,BNK-202080,BATCH-425,469.25,USD,2026-09-05T10:58:45.368Z,2026-09-05T11:22:32.368Z,SETTLED,00,Approved,2026-09-05
TXN2081,BNK-202081,BATCH-426,34.50,EUR,2026-09-05T09:04:21.793Z,2026-09-07T09:04:21.793Z,SETTLED,00,Approved - delayed settlement batch,2026-09-07
TXN2082,BNK-202082,BATCH-426,782.50,INR,2026-09-05T09:19:09.979Z,2026-09-05T09:47:10.979Z,SETTLED,00,Approved,2026-09-05
TXN2083,BNK-202083,BATCH-426,1863.75,USD,2026-09-05T17:24:33.152Z,2026-09-05T17:46:41.152Z,SETTLED,00,Approved,2026-09-05
TXN2084,BNK-202084,BATCH-426,495.00,EUR,2026-09-05T13:19:00.201Z,2026-09-05T13:49:56.201Z,SETTLED,00,Approved,2026-09-05
TXN2085,BNK-202085,BATCH-426,2076.75,INR,2026-09-05T11:48:53.137Z,2026-09-05T12:17:04.137Z,SETTLED,00,Approved,2026-09-05
TXN2086,BNK-202086,BATCH-426,2407.50,USD,2026-09-05T11:52:35.412Z,2026-09-05T12:25:12.412Z,SETTLED,00,Approved,2026-09-05
TXN2087,BNK-202087,BATCH-426,2088.00,EUR,2026-09-05T11:24:17.258Z,2026-09-07T11:24:17.258Z,SETTLED,00,Approved - delayed settlement batch,2026-09-07
