transaction_id,ledger_entry_id,account_id,debit_amount,credit_amount,currency,ledger_created_at,ledger_status,reconciliation_status,ledger_description
TXN1984,LED-401984,ACC-635,1379.75,0.00,USD,2026-09-04T10:42:52.819Z,POSTED,RECONCILED,Payment settlement for order ORD-7984 - delayed batch
TXN1985,LED-401985,ACC-636,1709.75,0.00,EUR,2026-09-02T11:15:31.802Z,POSTED,RECONCILED,Payment settlement for order ORD-7985
TXN1986,LED-401986,ACC-637,2062.50,0.00,INR,2026-09-02T09:35:08.830Z,POSTED,RECONCILED,Payment settlement for order ORD-7986
TXN1987,LED-401987,ACC-638,1766.00,0.00,USD,2026-09-02T17:42:09.279Z,POSTED,RECONCILED,Payment settlement for order ORD-7987
TXN1988,LED-401988,ACC-639,1419.00,0.00,EUR,2026-09-02T09:41:01.090Z,POSTED,RECONCILED,Payment settlement for order ORD-7988
TXN1989,LED-401989,ACC-640,1623.25,0.00,INR,2026-09-02T08:58:43.529Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1990,LED-401990,ACC-641,2330.50,0.00,USD,2026-09-02T09:39:43.927Z,POSTED,RECONCILED,Payment settlement for order ORD-7990
TXN1991,LED-401991,ACC-642,251.00,0.00,EUR,2026-09-02T17:06:59.062Z,POSTED,RECONCILED,Payment settlement for order ORD-7991
TXN1992,LED-401992,ACC-643,1121.00,0.00,INR,2026-09-02T16:07:30.745Z,POSTED,RECONCILED,Payment settlement for order ORD-7992
TXN1993,LED-401993,ACC-644,741.75,0.00,USD,2026-09-02T18:34:34.190Z,POSTED,RECONCILED,Payment settlement for order ORD-7993
TXN1994,LED-401994,ACC-645,2111.25,0.00,EUR,2026-09-02T17:25:12.442Z,POSTED,RECONCILED,Payment settlement for order ORD-7994
TXN1995,LED-401995,ACC-646,1031.25,0.00,INR,2026-09-02T18:43:08.659Z,POSTED,RECONCILED,Payment settlement for order ORD-7995
TXN1996,LED-401996,ACC-647,501.75,0.00,USD,2026-09-02T17:09:07.385Z,POSTED,RECONCILED,Payment settlement for order ORD-7996
TXN1997,LED-401997,ACC-648,1121.75,0.00,EUR,2026-09-02T11:28:30.140Z,POSTED,RECONCILED,Payment settlement for order ORD-7997
TXN1998,LED-401998,ACC-649,1091.75,0.00,INR,2026-09-04T16:38:11.325Z,POSTED,RECONCILED,Payment settlement for order ORD-7998 - delayed batch
TXN1999,LED-401999,ACC-650,1243.00,0.00,USD,2026-09-02T18:45:56.138Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN2000,LED-402000,ACC-601,307.25,0.00,EUR,2026-09-02T09:13:57.683Z,POSTED,RECONCILED,Payment settlement for order ORD-7000
TXN2001,LED-402001,ACC-602,560.50,0.00,INR,2026-09-02T16:12:48.285Z,POSTED,RECONCILED,Payment settlement for order ORD-7001
TXN2002,LED-402002,ACC-603,1364.00,0.00,USD,2026-09-02T14:20:17.141Z,POSTED,RECONCILED,Payment settlement for order ORD-7002
TXN2003,LED-402003,ACC-604,917.25,0.00,EUR,2026-09-02T12:37:47.941Z,POSTED,RECONCILED,Payment settlement for order ORD-7003
TXN2004,LED-402004,ACC-605,2221.75,0.00,INR,2026-09-02T10:17:11.129Z,POSTED,RECONCILED,Payment settlement for order ORD-7004
TXN2005,LED-402005,ACC-606,1074.25,0.00,USD,2026-09-02T15:23:12.124Z,POSTED,RECONCILED,Payment settlement for order ORD-7005
TXN2006,LED-402006,ACC-607,477.25,0.00,EUR,2026-09-02T11:46:18.830Z,POSTED,RECONCILED,Payment settlement for order ORD-7006
TXN2007,LED-402007,ACC-608,1031.00,0.00,INR,2026-09-02T12:50:59.439Z,POSTED,RECONCILED,Payment settlement for order ORD-7007
TXN2008,LED-402008,ACC-609,934.75,0.00,USD,2026-09-02T09:20:36.568Z,POSTED,RECONCILED,Payment settlement for order ORD-7008
TXN2009,LED-402009,ACC-610,788.75,0.00,EUR,2026-09-02T10:46:15.775Z,POSTED,RECONCILED,Payment settlement for order ORD-7009
TXN2010,LED-402010,ACC-611,1191.25,0.00,INR,2026-09-04T10:22:19.114Z,POSTED,RECONCILED,Payment settlement for order ORD-7010 - delayed batch
TXN2011,LED-402011,ACC-612,432.50,0.00,USD,2026-09-05T17:49:44.631Z,POSTED,RECONCILED,Payment settlement for order ORD-7011 - delayed batch
TXN2012,LED-402012,ACC-613,185.50,0.00,EUR,2026-09-03T13:38:46.228Z,POSTED,RECONCILED,Payment settlement for order ORD-7012
TXN2013,LED-402013,ACC-614,2071.25,0.00,INR,2026-09-03T15:52:13.884Z,POSTED,RECONCILED,Payment settlement for order ORD-7013
TXN2014,LED-402014,ACC-615,908.25,0.00,USD,2026-09-03T09:02:40.969Z,POSTED,UNRECONCILED,Payment settlement awaiting bank confirmation
TXN2015,LED-402015,ACC-616,1105.75,0.00,EUR,2026-09-03T10:32:59.670Z,POSTED,RECONCILED,Payment settlement for order ORD-7015
TXN2016,LED-402016,ACC-617,1258.25,0.00,INR,2026-09-03T17:22:29.407Z,POSTED,RECONCILED,Payment settlement for order ORD-7016
TXN2017,LED-402017,ACC-618,762.00,0.00,USD,2026-09-03T09:36:09.057Z,POSTED,RECONCILED,Payment settlement for order ORD-7017
TXN2019,LED-402019,ACC-620,891.00,0.00,INR,2026-09-03T18:21:18.360Z,POSTED,RECONCILED,Payment settlement for order ORD-7019
TXN2020,LED-402020,ACC-621,1322.00,0.00,USD,2026-09-03T09:43:03.662Z,POSTED,RECONCILED,Payment settlement for order ORD-7020
TXN2021,LED-402021,ACC-622,2304.50,0.00,EUR,2026-09-03T17:18:21.191Z,POSTED,RECONCILED,Payment settlement for order ORD-7021
TXN2022,LED-402022,ACC-623,2035.00,0.00,INR,2026-09-03T10:05:05.113Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN2023,LED-402023,ACC-624,895.75,0.00,USD,2026-09-03T16:56:09.491Z,POSTED,RECONCILED,Payment settlement for order ORD-7023
TXN2024,LED-402024,ACC-625,942.25,0.00,EUR,2026-09-03T10:19:08.479Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN2025,LED-402025,ACC-626,1013.75,0.00,INR,2026-09-03T10:13:28.371Z,POSTED,RECONCILED,Payment settlement for order ORD-7025
TXN2026,LED-402026,ACC-627,1978.75,0.00,USD,2026-09-03T11:48:39.835Z,POSTED,RECONCILED,Payment settlement for order ORD-7026
TXN2027,LED-402027,ACC-628,1092.00,0.00,EUR,2026-09-03T10:38:10.255Z,POSTED,RECONCILED,Payment settlement for order ORD-7027
TXN2028,LED-402028,ACC-629,1357.25,0.00,INR,2026-09-03T13:26:13.577Z,POSTED,RECONCILED,Payment settlement for order ORD-7028
TXN2029,LED-402029,ACC-630,971.50,0.00,USD,2026-09-03T17:58:41.227Z,POSTED,RECONCILED,Payment settlement for order ORD-7029
TXN2030,LED-402030,ACC-631,536.75,0.00,EUR,2026-09-03T17:33:25.536Z,POSTED,RECONCILED,Payment settlement for order ORD-7030
TXN2031,LED-402031,ACC-632,650.75,0.00,INR,2026-09-03T18:39:19.562Z,POSTED,RECONCILED,Payment settlement for order ORD-7031
TXN2032,LED-402032,ACC-633,1915.25,0.00,USD,2026-09-03T09:23:11.438Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN2033,LED-402033,ACC-634,197.00,0.00,EUR,2026-09-03T14:47:45.403Z,POSTED,RECONCILED,Payment settlement for order ORD-7033
TXN2034,LED-402034,ACC-635,1778.75,0.00,INR,2026-09-03T18:20:53.643Z,POSTED,RECONCILED,Payment settlement for order ORD-7034
TXN2035,LED-402035,ACC-636,2109.50,0.00,USD,2026-09-03T16:03:10.092Z,POSTED,RECONCILED,Payment settlement for order ORD-7035
TXN2036,LED-402036,ACC-637,1790.00,0.00,EUR,2026-09-03T09:18:22.707Z,POSTED,RECONCILED,Payment settlement for order ORD-7036
TXN2037,LED-402037,ACC-638,1422.75,0.00,INR,2026-09-03T14:00:21.643Z,POSTED,RECONCILED,Payment settlement for order ORD-7037
TXN2038,LED-402038,ACC-639,1603.00,0.00,USD,2026-09-03T11:07:16.513Z,POSTED,RECONCILED,Payment settlement for order ORD-7038
TXN2039,LED-402039,ACC-640,534.00,0.00,EUR,2026-09-03T12:58:56.734Z,POSTED,RECONCILED,Payment settlement for order ORD-7039
TXN2040,LED-402040,ACC-641,1215.75,0.00,INR,2026-09-03T17:56:44.757Z,POSTED,RECONCILED,Payment settlement for order ORD-7040
TXN2041,LED-402041,ACC-642,1846.00,0.00,USD,2026-09-04T11:27:18.894Z,POSTED,RECONCILED,Payment settlement for order ORD-7041
TXN2042,LED-402042,ACC-643,628.75,0.00,EUR,2026-09-04T14:21:34.057Z,POSTED,RECONCILED,Payment settlement for order ORD-7042
TXN2043,LED-402043,ACC-644,559.00,0.00,INR,2026-09-04T17:15:27.180Z,POSTED,RECONCILED,Payment settlement for order ORD-7043
TXN2044,LED-402044,ACC-645,2240.50,0.00,USD,2026-09-06T09:39:39.487Z,POSTED,RECONCILED,Payment settlement for order ORD-7044 - delayed batch
TXN2045,LED-402045,ACC-646,2200.25,0.00,EUR,2026-09-04T09:03:24.165Z,POSTED,RECONCILED,Payment settlement for order ORD-7045
TXN2046,LED-402046,ACC-647,1198.50,0.00,INR,2026-09-04T14:20:31.494Z,POSTED,RECONCILED,Payment settlement for order ORD-7046
TXN2047,LED-402047,ACC-648,1946.75,0.00,USD,2026-09-04T12:14:16.761Z,POSTED,RECONCILED,Payment settlement for order ORD-7047
TXN2048,LED-402048,ACC-649,243.50,0.00,EUR,2026-09-04T15:43:50.264Z,POSTED,RECONCILED,Payment settlement for order ORD-7048
TXN2049,LED-402049,ACC-650,1491.50,0.00,INR,2026-09-04T14:32:13.291Z,POSTED,RECONCILED,Payment settlement for order ORD-7049
TXN2050,LED-402050,ACC-601,1489.25,0.00,USD,2026-09-04T08:55:36.521Z,POSTED,RECONCILED,Payment settlement for order ORD-7050
TXN2051,LED-402051,ACC-602,837.00,0.00,EUR,2026-09-04T09:53:17.145Z,POSTED,RECONCILED,Payment settlement for order ORD-7051
TXN2052,LED-402052,ACC-603,135.75,0.00,INR,2026-09-04T18:24:47.048Z,POSTED,RECONCILED,Payment settlement for order ORD-7052
TXN2053,LED-402053,ACC-604,2383.25,0.00,USD,2026-09-04T15:32:24.596Z,POSTED,RECONCILED,Payment settlement for order ORD-7053
TXN2054,LED-402054,ACC-605,981.50,0.00,EUR,2026-09-04T12:06:41.690Z,POSTED,UNRECONCILED,Payment settlement awaiting bank confirmation
TXN2055,LED-402055,ACC-606,1485.25,0.00,INR,2026-09-04T15:13:33.903Z,POSTED,RECONCILED,Payment settlement for order ORD-7055
TXN2056,LED-402056,ACC-607,399.50,0.00,USD,2026-09-04T14:04:53.371Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN2057,LED-402057,ACC-608,515.25,0.00,EUR,2026-09-04T17:50:42.454Z,POSTED,RECONCILED,Payment settlement for order ORD-7057
TXN2059,LED-402059,ACC-610,2072.50,0.00,USD,2026-09-04T13:41:45.797Z,POSTED,RECONCILED,Payment settlement for order ORD-7059
TXN2060,LED-402060,ACC-611,1020.00,0.00,EUR,2026-09-04T14:33:23.674Z,POSTED,RECONCILED,Payment settlement for order ORD-7060
TXN2061,LED-402061,ACC-612,2318.75,0.00,INR,2026-09-06T09:53:23.178Z,POSTED,RECONCILED,Payment settlement for order ORD-7061 - delayed batch
TXN2063,LED-402063,ACC-614,1571.75,0.00,EUR,2026-09-04T09:46:31.551Z,POSTED,RECONCILED,Payment settlement for order ORD-7063
TXN2064,LED-402064,ACC-615,552.50,0.00,INR,2026-09-04T15:40:04.727Z,POSTED,RECONCILED,Payment settlement for order ORD-7064
TXN2065,LED-402065,ACC-616,683.00,0.00,USD,2026-09-04T12:16:27.789Z,POSTED,RECONCILED,Payment settlement for order ORD-7065
TXN2066,LED-402066,ACC-617,164.25,0.00,EUR,2026-09-04T12:51:31.385Z,POSTED,RECONCILED,Payment settlement for order ORD-7066
TXN2067,LED-402067,ACC-618,1995.00,0.00,INR,2026-09-04T17:17:21.879Z,POSTED,RECONCILED,Payment settlement for order ORD-7067
TXN2068,LED-402068,ACC-619,1977.25,0.00,USD,2026-09-04T11:09:35.454Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN2069,LED-402069,ACC-620,403.75,0.00,EUR,2026-09-04T11:13:44.582Z,POSTED,RECONCILED,Payment settlement for order ORD-7069
TXN2070,LED-402070,ACC-621,1301.25,0.00,INR,2026-09-04T10:30:13.364Z,POSTED,RECONCILED,Payment settlement for order ORD-7070
TXN2071,LED-402071,ACC-622,349.50,0.00,USD,2026-09-05T11:53:27.354Z,POSTED,RECONCILED,Payment settlement for order ORD-7071
TXN2072,LED-402072,ACC-623,547.25,0.00,EUR,2026-09-05T13:02:04.147Z,POSTED,RECONCILED,Payment settlement for order ORD-7072
TXN2073,LED-402073,ACC-624,94.00,0.00,INR,2026-09-05T11:11:38.080Z,POSTED,RECONCILED,Payment settlement for order ORD-7073
TXN2074,LED-402074,ACC-625,1992.00,0.00,USD,2026-09-05T09:47:06.298Z,POSTED,RECONCILED,Payment settlement for order ORD-7074
TXN2075,LED-402075,ACC-626,2040.50,0.00,EUR,2026-09-05T12:04:14.818Z,POSTED,RECONCILED,Payment settlement for order ORD-7075
TXN2076,LED-402076,ACC-627,838.75,0.00,INR,2026-09-05T16:23:39.639Z,POSTED,RECONCILED,Payment settlement for order ORD-7076
TXN2077,LED-402077,ACC-628,1386.00,0.00,USD,2026-09-05T13:11:50.662Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN2078,LED-402078,ACC-629,590.75,0.00,EUR,2026-09-05T14:31:15.499Z,POSTED,RECONCILED,Payment settlement for order ORD-7078
TXN2079,LED-402079,ACC-630,855.00,0.00,INR,2026-09-05T08:42:23.699Z,POSTED,RECONCILED,Payment settlement for order ORD-7079
TXN2080,LED-402080,ACC-631,469.25,0.00,USD,2026-09-05T11:32:08.368Z,POSTED,RECONCILED,Payment settlement for order ORD-7080
TXN2081,LED-402081,ACC-632,34.50,0.00,EUR,2026-09-07T09:14:21.793Z,POSTED,RECONCILED,Payment settlement for order ORD-7081 - delayed batch
TXN2082,LED-402082,ACC-633,782.50,0.00,INR,2026-09-05T09:52:14.979Z,POSTED,RECONCILED,Payment settlement for order ORD-7082
TXN2083,LED-402083,ACC-634,1863.75,0.00,USD,2026-09-05T17:52:33.152Z,POSTED,RECONCILED,Payment settlement for order ORD-7083
TXN2084,LED-402084,ACC-635,495.00,0.00,EUR,2026-09-05T13:57:45.201Z,POSTED,RECONCILED,Payment settlement for order ORD-7084
TXN2085,LED-402085,ACC-636,2076.75,0.00,INR,2026-09-05T12:24:14.137Z,POSTED,RECONCILED,Payment settlement for order ORD-7085
TXN2086,LED-402086,ACC-637,2407.50,0.00,USD,2026-09-05T12:30:22.412Z,POSTED,RECONCILED,Payment settlement for order ORD-7086
TXN2087,LED-402087,ACC-638,2088.00,0.00,EUR,2026-09-07T11:34:17.258Z,POSTED,RECONCILED,Payment settlement for order ORD-7087 - delayed batch
TXN2088,LED-402088,ACC-639,2315.25,0.00,INR,2026-09-05T10:54:44.603Z,POSTED,RECONCILED,Payment settlement for order ORD-7088
TXN2089,LED-402089,ACC-640,1712.75,0.00,USD,2026-09-05T11:04:04.178Z,POSTED,RECONCILED,Payment settlement for order ORD-7089
TXN2090,LED-402090,ACC-641,460.25,0.00,EUR,2026-09-05T09:17:52.026Z,POSTED,RECONCILED,Payment settlement for order ORD-7090
TXN2091,LED-402091,ACC-642,1558.75,0.00,INR,2026-09-05T16:03:07.894Z,POSTED,RECONCILED,Payment settlement for order ORD-7091
TXN2092,LED-402092,ACC-643,806.00,0.00,USD,2026-09-05T09:43:03.335Z,POSTED,RECONCILED,Payment settlement for order ORD-7092
TXN2093,LED-402093,ACC-644,1204.00,0.00,EUR,2026-09-05T10:26:56.977Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN2094,LED-402094,ACC-645,508.25,0.00,INR,2026-09-05T13:36:31.977Z,POSTED,RECONCILED,Payment settlement for order ORD-7094
TXN2095,LED-402095,ACC-646,1223.25,0.00,USD,2026-09-05T15:21:56.709Z,POSTED,RECONCILED,Payment settlement for order ORD-7095
TXN2096,LED-402096,ACC-647,687.25,0.00,EUR,2026-09-05T15:54:23.886Z,POSTED,RECONCILED,Payment settlement for order ORD-7096
TXN2097,LED-402097,ACC-648,1902.00,0.00,INR,2026-09-05T17:42:07.108Z,POSTED,RECONCILED,Payment settlement for order ORD-7097
TXN2098,LED-402098,ACC-649,666.00,0.00,USD,2026-09-05T10:03:30.097Z,POSTED,RECONCILED,Payment settlement for order ORD-7098
TXN2099,LED-402099,ACC-650,2381.75,0.00,EUR,2026-09-05T18:38:26.521Z,POSTED,RECONCILED,Payment settlement for order ORD-7099
