transaction_id,gateway_payment_id,merchant_id,amount,currency,created_at,authorized_at,captured_at,gateway_status,payment_method,failure_code,failure_message
TXN1752,GP-101752,MERCH-503,1572.00,INR,2026-08-25T11:57:50.979Z,2026-08-25T11:57:58.979Z,2026-08-25T11:58:32.979Z,CAPTURED,apple_pay,,
TXN1753,GP-101753,MERCH-504,65.25,USD,2026-08-25T08:54:10.874Z,2026-08-25T08:54:24.874Z,2026-08-25T08:54:48.874Z,CAPTURED,google_pay,,
TXN1754,GP-101754,MERCH-505,2107.00,EUR,2026-08-25T09:59:16.439Z,2026-08-25T09:59:31.439Z,2026-08-25T09:59:45.439Z,CAPTURED,debit_card,,
TXN1755,GP-101755,MERCH-506,1099.75,INR,2026-08-25T16:14:24.652Z,2026-08-25T16:14:41.652Z,2026-08-25T16:14:52.652Z,CAPTURED,credit_card,,
TXN1756,GP-101756,MERCH-507,42.75,USD,2026-08-25T16:47:02.471Z,2026-08-25T16:47:08.471Z,2026-08-25T16:47:30.471Z,CAPTURED,apple_pay,,
TXN1757,GP-101757,MERCH-508,1934.25,EUR,2026-08-25T17:41:38.495Z,2026-08-25T17:41:56.495Z,2026-08-25T17:42:21.495Z,CAPTURED,debit_card,,
TXN1758,GP-101758,MERCH-509,176.50,INR,2026-08-25T14:01:25.833Z,2026-08-25T14:01:36.833Z,2026-08-25T14:02:03.833Z,CAPTURED,google_pay,,
TXN1759,GP-101759,MERCH-510,2310.75,USD,2026-08-25T16:36:21.405Z,2026-08-25T16:36:37.405Z,2026-08-25T16:36:55.405Z,CAPTURED,bank_transfer,,
TXN1760,GP-101760,MERCH-511,1669.50,EUR,2026-08-25T10:47:10.963Z,2026-08-25T10:47:22.963Z,2026-08-25T10:47:52.963Z,CAPTURED,apple_pay,,
TXN1761,GP-101761,MERCH-512,2178.00,INR,2026-08-25T11:51:56.703Z,2026-08-25T11:52:15.703Z,2026-08-25T11:52:25.703Z,CAPTURED,credit_card,,
TXN1762,GP-101762,MERCH-513,2037.50,USD,2026-08-25T16:18:11.009Z,2026-08-25T16:18:22.009Z,2026-08-25T16:18:50.009Z,CAPTURED,google_pay,,
TXN1763,GP-101763,MERCH-514,1846.25,EUR,2026-08-25T12:41:09.042Z,2026-08-25T12:41:15.042Z,2026-08-25T12:41:45.042Z,CAPTURED,bank_transfer,,
TXN1764,GP-101764,MERCH-515,2205.50,INR,2026-08-25T10:04:26.701Z,2026-08-25T10:04:34.701Z,2026-08-25T10:04:57.701Z,CAPTURED,credit_card,,
TXN1765,GP-101765,MERCH-516,1314.50,USD,2026-08-25T12:06:57.248Z,2026-08-25T12:07:04.248Z,2026-08-25T12:07:21.248Z,CAPTURED,google_pay,,
TXN1766,GP-101766,MERCH-517,2173.25,EUR,2026-08-25T13:18:24.498Z,2026-08-25T13:18:29.498Z,2026-08-25T13:18:46.498Z,CAPTURED,credit_card,,
TXN1767,GP-101767,MERCH-518,582.50,INR,2026-08-25T13:19:52.464Z,2026-08-25T13:19:58.464Z,2026-08-25T13:20:29.464Z,CAPTURED,credit_card,,
TXN1768,GP-101768,MERCH-519,1941.00,USD,2026-08-25T08:14:23.242Z,2026-08-25T08:14:38.242Z,2026-08-25T08:15:15.242Z,CAPTURED,credit_card,,
TXN1769,GP-101769,MERCH-520,2050.50,EUR,2026-08-25T14:44:36.107Z,2026-08-25T14:44:55.107Z,2026-08-25T14:45:08.107Z,CAPTURED,debit_card,,
TXN1770,GP-101770,MERCH-521,1509.75,INR,2026-08-25T16:35:30.021Z,2026-08-25T16:35:38.021Z,2026-08-25T16:36:04.021Z,CAPTURED,credit_card,,
TXN1771,GP-101771,MERCH-522,918.25,USD,2026-08-26T17:54:39.313Z,2026-08-26T17:54:55.313Z,2026-08-26T17:55:17.313Z,CAPTURED,bank_transfer,,
TXN1772,GP-101772,MERCH-523,877.25,EUR,2026-08-26T11:24:22.319Z,2026-08-26T11:24:38.319Z,2026-08-26T11:24:49.319Z,CAPTURED,google_pay,,
TXN1773,GP-101773,MERCH-524,1155.50,INR,2026-08-26T17:24:42.361Z,2026-08-26T17:24:48.361Z,2026-08-26T17:25:14.361Z,CAPTURED,bank_transfer,,
TXN1774,GP-101774,MERCH-525,431.25,USD,2026-08-26T10:48:10.439Z,2026-08-26T10:48:23.439Z,2026-08-26T10:48:54.439Z,CAPTURED,bank_transfer,,
TXN1775,GP-101775,MERCH-526,256.75,EUR,2026-08-26T08:04:50.728Z,2026-08-26T08:05:02.728Z,2026-08-26T08:05:30.728Z,CAPTURED,apple_pay,,
TXN1776,GP-101776,MERCH-527,1232.75,INR,2026-08-26T15:37:44.226Z,2026-08-26T15:37:51.226Z,2026-08-26T15:38:16.226Z,CAPTURED,google_pay,,
TXN1777,GP-101777,MERCH-528,1558.75,USD,2026-08-26T12:41:11.672Z,2026-08-26T12:41:28.672Z,2026-08-26T12:41:56.672Z,CAPTURED,bank_transfer,,
TXN1778,GP-101778,MERCH-529,1833.00,EUR,2026-08-26T09:30:59.044Z,2026-08-26T09:31:14.044Z,2026-08-26T09:31:30.044Z,CAPTURED,credit_card,,
TXN1779,GP-101779,MERCH-530,123.50,INR,2026-08-26T15:47:37.664Z,2026-08-26T15:47:42.664Z,2026-08-26T15:48:14.664Z,CAPTURED,bank_transfer,,
TXN1780,GP-101780,MERCH-531,315.75,USD,2026-08-26T09:29:14.018Z,2026-08-26T09:29:28.018Z,2026-08-26T09:29:42.018Z,CAPTURED,google_pay,,
TXN1781,GP-101781,MERCH-532,457.25,EUR,2026-08-26T13:27:23.959Z,2026-08-26T13:27:35.959Z,2026-08-26T13:27:45.959Z,CAPTURED,google_pay,,
TXN1782,GP-101782,MERCH-533,1150.25,INR,2026-08-26T10:31:34.331Z,2026-08-26T10:31:50.331Z,2026-08-26T10:32:18.331Z,CAPTURED,google_pay,,
TXN1783,GP-101783,MERCH-534,592.00,USD,2026-08-26T08:11:23.640Z,2026-08-26T08:11:39.640Z,2026-08-26T08:11:55.640Z,CAPTURED,debit_card,,
TXN1784,GP-101784,MERCH-535,1926.00,EUR,2026-08-26T11:28:46.521Z,2026-08-26T11:29:02.521Z,2026-08-26T11:29:29.521Z,CAPTURED,bank_transfer,,
TXN1785,GP-101785,MERCH-536,37.25,INR,2026-08-26T14:32:08.315Z,2026-08-26T14:32:23.315Z,2026-08-26T14:32:57.315Z,CAPTURED,credit_card,,
TXN1786,GP-101786,MERCH-537,2363.25,USD,2026-08-26T09:55:07.004Z,,,AUTHORIZATION_FAILED,bank_transfer,INVALID_CVV,CVV verification failed
TXN1787,GP-101787,MERCH-538,503.75,EUR,2026-08-26T08:31:54.662Z,,,AUTHORIZATION_FAILED,google_pay,INSUFFICIENT_FUNDS,Insufficient funds in customer account
TXN1788,GP-101788,MERCH-539,1419.00,INR,2026-08-26T08:14:21.547Z,2026-08-26T08:14:30.547Z,2026-08-26T08:14:45.547Z,CAPTURED,debit_card,,
TXN1789,GP-101789,MERCH-540,1817.00,USD,2026-08-26T15:06:07.625Z,2026-08-26T15:06:17.625Z,2026-08-26T15:06:44.625Z,CAPTURED,bank_transfer,,
TXN1790,GP-101790,MERCH-541,1565.75,EUR,2026-08-26T12:47:41.643Z,2026-08-26T12:47:52.643Z,2026-08-26T12:48:09.643Z,CAPTURED,debit_card,,
TXN1791,GP-101791,MERCH-542,1836.25,INR,2026-08-26T17:46:51.671Z,2026-08-26T17:47:05.671Z,2026-08-26T17:47:19.671Z,CAPTURED,bank_transfer,,
TXN1792,GP-101792,MERCH-543,1300.00,USD,2026-08-26T14:23:33.152Z,2026-08-26T14:23:42.152Z,2026-08-26T14:24:07.152Z,CAPTURED,credit_card,,
TXN1793,GP-101793,MERCH-544,115.00,EUR,2026-08-26T13:11:16.422Z,2026-08-26T13:11:35.422Z,2026-08-26T13:11:48.422Z,CAPTURED,credit_card,,
TXN1794,GP-101794,MERCH-545,1280.00,INR,2026-08-26T08:09:01.347Z,2026-08-26T08:09:19.347Z,2026-08-26T08:09:34.347Z,CAPTURED,apple_pay,,
TXN1795,GP-101795,MERCH-546,695.75,USD,2026-08-26T17:32:16.830Z,2026-08-26T17:32:28.830Z,2026-08-26T17:32:46.830Z,CAPTURED,bank_transfer,,
TXN1796,GP-101796,MERCH-547,976.75,EUR,2026-08-26T14:28:20.999Z,2026-08-26T14:28:37.999Z,2026-08-26T14:29:11.999Z,CAPTURED,google_pay,,
TXN1797,GP-101797,MERCH-548,1207.75,INR,2026-08-26T17:38:32.860Z,2026-08-26T17:38:41.860Z,2026-08-26T17:39:15.860Z,CAPTURED,google_pay,,
TXN1798,GP-101798,MERCH-549,1988.25,USD,2026-08-26T12:56:06.768Z,2026-08-26T12:56:15.768Z,2026-08-26T12:56:42.768Z,CAPTURED,google_pay,,
TXN1799,GP-101799,MERCH-550,148.25,EUR,2026-08-26T17:27:01.304Z,2026-08-26T17:27:09.304Z,2026-08-26T17:27:39.304Z,CAPTURED,credit_card,,
TXN1800,GP-101800,MERCH-501,952.50,INR,2026-08-26T13:44:55.088Z,2026-08-26T13:45:09.088Z,2026-08-26T13:45:33.088Z,CAPTURED,google_pay,,
TXN1801,GP-101801,MERCH-502,2417.25,USD,2026-08-27T12:52:26.076Z,2026-08-27T12:52:33.076Z,2026-08-27T12:53:03.076Z,CAPTURED,debit_card,,
TXN1802,GP-101802,MERCH-503,831.00,EUR,2026-08-27T10:33:55.603Z,2026-08-27T10:34:10.603Z,2026-08-27T10:34:23.603Z,CAPTURED,credit_card,,
TXN1803,GP-101803,MERCH-504,1596.75,INR,2026-08-27T14:20:45.917Z,2026-08-27T14:20:56.917Z,2026-08-27T14:21:06.917Z,CAPTURED,apple_pay,,
TXN1804,GP-101804,MERCH-505,510.25,USD,2026-08-27T11:08:05.781Z,2026-08-27T11:08:19.781Z,2026-08-27T11:08:48.781Z,CAPTURED,credit_card,,
TXN1805,GP-101805,MERCH-506,575.25,EUR,2026-08-27T14:12:43.887Z,2026-08-27T14:12:56.887Z,2026-08-27T14:13:13.887Z,CAPTURED,google_pay,,
TXN1806,GP-101806,MERCH-507,2389.25,INR,2026-08-27T16:40:06.463Z,2026-08-27T16:40:18.463Z,2026-08-27T16:40:31.463Z,CAPTURED,credit_card,,
TXN1807,GP-101807,MERCH-508,1754.75,USD,2026-08-27T11:56:25.225Z,2026-08-27T11:56:40.225Z,2026-08-27T11:57:02.225Z,CAPTURED,credit_card,,
TXN1808,GP-101808,MERCH-509,1669.50,EUR,2026-08-27T17:40:29.159Z,2026-08-27T17:40:38.159Z,2026-08-27T17:41:02.159Z,CAPTURED,credit_card,,
TXN1809,GP-101809,MERCH-510,333.00,INR,2026-08-27T14:14:52.816Z,2026-08-27T14:15:07.816Z,2026-08-27T14:15:32.816Z,CAPTURED,debit_card,,
TXN1810,GP-101810,MERCH-511,748.50,USD,2026-08-27T17:19:28.830Z,2026-08-27T17:19:33.830Z,2026-08-27T17:20:06.830Z,CAPTURED,google_pay,,
TXN1811,GP-101811,MERCH-512,1112.25,EUR,2026-08-27T11:45:15.462Z,,,AUTHORIZATION_FAILED,debit_card,INVALID_CVV,CVV verification failed
TXN1812,GP-101812,MERCH-513,2378.50,INR,2026-08-27T13:07:27.645Z,2026-08-27T13:07:37.645Z,2026-08-27T13:07:53.645Z,CAPTURED,apple_pay,,
TXN1813,GP-101813,MERCH-514,1434.00,USD,2026-08-27T12:13:55.962Z,2026-08-27T12:14:08.962Z,2026-08-27T12:14:30.962Z,CAPTURED,apple_pay,,
TXN1814,GP-101814,MERCH-515,677.75,EUR,2026-08-27T17:14:24.515Z,2026-08-27T17:14:36.515Z,2026-08-27T17:15:13.515Z,CAPTURED,google_pay,,
TXN1815,GP-101815,MERCH-516,1669.25,INR,2026-08-27T12:55:55.584Z,2026-08-27T12:56:06.584Z,2026-08-27T12:56:35.584Z,CAPTURED,bank_transfer,,
TXN1816,GP-101816,MERCH-517,211.25,USD,2026-08-27T11:30:14.162Z,2026-08-27T11:30:27.162Z,2026-08-27T11:31:02.162Z,CAPTURED,google_pay,,
TXN1817,GP-101817,MERCH-518,1704.50,EUR,2026-08-27T14:06:35.803Z,2026-08-27T14:06:43.803Z,2026-08-27T14:07:16.803Z,CAPTURED,debit_card,,
TXN1818,GP-101818,MERCH-519,1404.50,INR,2026-08-27T11:35:48.836Z,2026-08-27T11:35:53.836Z,2026-08-27T11:36:27.836Z,CAPTURED,google_pay,,
TXN1819,GP-101819,MERCH-520,282.25,USD,2026-08-27T14:42:36.843Z,,,AUTHORIZATION_FAILED,credit_card,SUSPECTED_FRAUD,High risk score detected by fraud rules
TXN1820,GP-101820,MERCH-521,1855.25,EUR,2026-08-27T10:05:49.919Z,2026-08-27T10:06:06.919Z,2026-08-27T10:06:43.919Z,CAPTURED,apple_pay,,
TXN1821,GP-101821,MERCH-522,125.25,INR,2026-08-27T09:32:17.438Z,2026-08-27T09:32:28.438Z,2026-08-27T09:33:00.438Z,CAPTURED,bank_transfer,,
TXN1822,GP-101822,MERCH-523,1944.50,USD,2026-08-27T17:41:40.332Z,2026-08-27T17:41:55.332Z,2026-08-27T17:42:08.332Z,CAPTURED,bank_transfer,,
TXN1823,GP-101823,MERCH-524,331.50,EUR,2026-08-27T16:50:12.038Z,2026-08-27T16:50:18.038Z,2026-08-27T16:50:52.038Z,CAPTURED,debit_card,,
TXN1824,GP-101824,MERCH-525,28.00,INR,2026-08-27T13:05:59.607Z,2026-08-27T13:06:08.607Z,2026-08-27T13:06:34.607Z,CAPTURED,apple_pay,,
TXN1825,GP-101825,MERCH-526,1531.50,USD,2026-08-27T16:29:03.432Z,2026-08-27T16:29:19.432Z,2026-08-27T16:29:40.432Z,CAPTURED,apple_pay,,
TXN1826,GP-101826,MERCH-527,585.25,EUR,2026-08-27T15:32:55.268Z,2026-08-27T15:33:06.268Z,2026-08-27T15:33:36.268Z,CAPTURED,bank_transfer,,
TXN1827,GP-101827,MERCH-528,188.25,INR,2026-08-27T11:00:47.893Z,2026-08-27T11:01:01.893Z,2026-08-27T11:01:32.893Z,CAPTURED,credit_card,,
TXN1828,GP-101828,MERCH-529,942.00,USD,2026-08-27T17:17:05.518Z,2026-08-27T17:17:17.518Z,2026-08-27T17:17:48.518Z,CAPTURED,credit_card,,
TXN1829,GP-101829,MERCH-530,1016.75,EUR,2026-08-27T16:06:41.297Z,2026-08-27T16:06:49.297Z,2026-08-27T16:07:24.297Z,CAPTURED,bank_transfer,,
TXN1830,GP-101830,MERCH-531,1286.50,INR,2026-08-27T14:26:01.636Z,2026-08-27T14:26:15.636Z,2026-08-27T14:26:39.636Z,CAPTURED,credit_card,,
TXN1831,GP-101831,MERCH-532,306.00,USD,2026-08-28T15:41:43.840Z,2026-08-28T15:42:00.840Z,2026-08-28T15:42:13.840Z,CAPTURED,credit_card,,
TXN1832,GP-101832,MERCH-533,1076.50,EUR,2026-08-28T10:27:34.651Z,2026-08-28T10:27:39.651Z,2026-08-28T10:28:17.651Z,CAPTURED,debit_card,,
TXN1833,GP-101833,MERCH-534,1796.00,INR,2026-08-28T15:48:56.283Z,,,AUTHORIZATION_FAILED,bank_transfer,SUSPECTED_FRAUD,High risk score detected by fraud rules
TXN1834,GP-101834,MERCH-535,880.50,USD,2026-08-28T17:38:19.557Z,2026-08-28T17:38:25.557Z,2026-08-28T17:38:39.557Z,CAPTURED,debit_card,,
TXN1835,GP-101835,MERCH-536,978.75,EUR,2026-08-28T15:05:34.700Z,2026-08-28T15:05:47.700Z,2026-08-28T15:06:10.700Z,CAPTURED,google_pay,,
TXN1836,GP-101836,MERCH-537,1626.50,INR,2026-08-28T17:30:33.418Z,2026-08-28T17:30:45.418Z,2026-08-28T17:31:09.418Z,CAPTURED,bank_transfer,,
TXN1837,GP-101837,MERCH-538,1024.00,USD,2026-08-28T14:51:18.506Z,2026-08-28T14:51:25.506Z,2026-08-28T14:51:49.506Z,CAPTURED,debit_card,,
TXN1838,GP-101838,MERCH-539,2171.50,EUR,2026-08-28T15:48:48.517Z,2026-08-28T15:49:05.517Z,2026-08-28T15:49:36.517Z,CAPTURED,bank_transfer,,
TXN1839,GP-101839,MERCH-540,869.25,INR,2026-08-28T14:08:39.306Z,2026-08-28T14:08:54.306Z,2026-08-28T14:09:16.306Z,CAPTURED,bank_transfer,,
TXN1840,GP-101840,MERCH-541,117.25,USD,2026-08-28T09:53:55.592Z,2026-08-28T09:54:01.592Z,2026-08-28T09:54:36.592Z,CAPTURED,bank_transfer,,
TXN1841,GP-101841,MERCH-542,515.25,EUR,2026-08-28T09:47:04.763Z,2026-08-28T09:47:11.763Z,2026-08-28T09:47:29.763Z,CAPTURED,apple_pay,,
TXN1842,GP-101842,MERCH-543,263.25,INR,2026-08-28T08:06:10.063Z,2026-08-28T08:06:18.063Z,2026-08-28T08:06:55.063Z,CAPTURED,bank_transfer,,
TXN1843,GP-101843,MERCH-544,2361.25,USD,2026-08-28T10:41:44.530Z,2026-08-28T10:41:57.530Z,2026-08-28T10:42:08.530Z,CAPTURED,google_pay,,
TXN1844,GP-101844,MERCH-545,209.75,EUR,2026-08-28T15:43:37.312Z,2026-08-28T15:43:46.312Z,2026-08-28T15:44:23.312Z,CAPTURED,debit_card,,
TXN1845,GP-101845,MERCH-546,1607.25,INR,2026-08-28T12:36:03.979Z,2026-08-28T12:36:20.979Z,2026-08-28T12:36:52.979Z,CAPTURED,google_pay,,
TXN1846,GP-101846,MERCH-547,2354.50,USD,2026-08-28T09:31:28.939Z,2026-08-28T09:31:37.939Z,2026-08-28T09:32:11.939Z,CAPTURED,credit_card,,
TXN1847,GP-101847,MERCH-548,652.00,EUR,2026-08-28T08:35:41.957Z,2026-08-28T08:35:46.957Z,2026-08-28T08:36:06.957Z,CAPTURED,google_pay,,
TXN1848,GP-101848,MERCH-549,1900.00,INR,2026-08-28T12:32:22.568Z,2026-08-28T12:32:30.568Z,2026-08-28T12:32:59.568Z,CAPTURED,apple_pay,,
TXN1849,GP-101849,MERCH-550,1898.75,USD,2026-08-28T12:20:53.827Z,2026-08-28T12:21:00.827Z,2026-08-28T12:21:36.827Z,CAPTURED,google_pay,,
TXN1850,GP-101850,MERCH-501,1246.50,EUR,2026-08-28T08:35:41.381Z,2026-08-28T08:35:46.381Z,2026-08-28T08:36:07.381Z,CAPTURED,debit_card,,
TXN1851,GP-101851,MERCH-502,450.25,INR,2026-08-28T15:14:54.850Z,2026-08-28T15:15:10.850Z,2026-08-28T15:15:34.850Z,CAPTURED,bank_transfer,,
TXN1852,GP-101852,MERCH-503,1915.00,USD,2026-08-28T08:37:35.839Z,2026-08-28T08:37:44.839Z,2026-08-28T08:38:14.839Z,CAPTURED,google_pay,,
TXN1853,GP-101853,MERCH-504,1930.00,EUR,2026-08-28T08:41:31.174Z,2026-08-28T08:41:38.174Z,2026-08-28T08:41:48.174Z,CAPTURED,google_pay,,
TXN1854,GP-101854,MERCH-505,1311.00,INR,2026-08-28T09:14:04.116Z,2026-08-28T09:14:17.116Z,2026-08-28T09:14:32.116Z,CAPTURED,debit_card,,
TXN1855,GP-101855,MERCH-506,1842.50,USD,2026-08-28T13:05:40.763Z,2026-08-28T13:05:55.763Z,2026-08-28T13:06:15.763Z,CAPTURED,google_pay,,
TXN1856,GP-101856,MERCH-507,1723.25,EUR,2026-08-28T08:36:50.503Z,2026-08-28T08:37:07.503Z,2026-08-28T08:37:38.503Z,CAPTURED,credit_card,,
TXN1857,GP-101857,MERCH-508,1555.00,INR,2026-08-28T12:43:59.189Z,2026-08-28T12:44:06.189Z,2026-08-28T12:44:32.189Z,CAPTURED,google_pay,,
TXN1858,GP-101858,MERCH-509,1936.25,USD,2026-08-28T08:22:53.885Z,2026-08-28T08:22:58.885Z,2026-08-28T08:23:12.885Z,CAPTURED,apple_pay,,
TXN1859,GP-101859,MERCH-510,1067.25,EUR,2026-08-28T17:47:59.599Z,2026-08-28T17:48:12.599Z,2026-08-28T17:48:42.599Z,CAPTURED,apple_pay,,
TXN1860,GP-101860,MERCH-511,1948.50,INR,2026-08-28T11:24:13.170Z,2026-08-28T11:24:19.170Z,2026-08-28T11:24:43.170Z,CAPTURED,debit_card,,
TXN1861,GP-101861,MERCH-512,379.75,USD,2026-08-29T09:26:41.929Z,2026-08-29T09:26:59.929Z,2026-08-29T09:27:31.929Z,CAPTURED,bank_transfer,,
TXN1862,GP-101862,MERCH-513,1761.50,EUR,2026-08-29T11:13:50.608Z,2026-08-29T11:13:57.608Z,2026-08-29T11:14:29.608Z,CAPTURED,apple_pay,,
TXN1863,GP-101863,MERCH-514,1892.75,INR,2026-08-29T12:23:17.546Z,2026-08-29T12:23:23.546Z,2026-08-29T12:23:54.546Z,CAPTURED,credit_card,,
TXN1864,GP-101864,MERCH-515,1373.25,USD,2026-08-29T16:51:33.648Z,2026-08-29T16:51:39.648Z,2026-08-29T16:52:17.648Z,CAPTURED,credit_card,,
TXN1865,GP-101865,MERCH-516,804.00,EUR,2026-08-29T12:18:43.587Z,2026-08-29T12:18:52.587Z,2026-08-29T12:19:20.587Z,CAPTURED,apple_pay,,
TXN1866,GP-101866,MERCH-517,785.25,INR,2026-08-29T16:03:45.098Z,2026-08-29T16:04:03.098Z,2026-08-29T16:04:13.098Z,CAPTURED,debit_card,,
TXN1867,GP-101867,MERCH-518,1917.00,USD,2026-08-29T10:12:55.669Z,2026-08-29T10:13:04.669Z,2026-08-29T10:13:26.669Z,CAPTURED,debit_card,,
TXN1868,GP-101868,MERCH-519,2398.00,EUR,2026-08-29T13:26:39.182Z,2026-08-29T13:26:54.182Z,2026-08-29T13:27:05.182Z,CAPTURED,bank_transfer,,
TXN1869,GP-101869,MERCH-520,429.00,INR,2026-08-29T13:36:09.530Z,2026-08-29T13:36:18.530Z,2026-08-29T13:36:32.530Z,CAPTURED,apple_pay,,
TXN1870,GP-101870,MERCH-521,955.75,USD,2026-08-29T10:57:07.389Z,2026-08-29T10:57:22.389Z,2026-08-29T10:57:49.389Z,CAPTURED,credit_card,,
TXN1871,GP-101871,MERCH-522,503.75,EUR,2026-08-29T17:11:46.219Z,2026-08-29T17:12:01.219Z,2026-08-29T17:12:15.219Z,CAPTURED,apple_pay,,
TXN1872,GP-101872,MERCH-523,2241.00,INR,2026-08-29T14:26:49.978Z,2026-08-29T14:27:00.978Z,2026-08-29T14:27:39.978Z,CAPTURED,debit_card,,
TXN1873,GP-101873,MERCH-524,1505.75,USD,2026-08-29T16:08:09.695Z,2026-08-29T16:08:15.695Z,2026-08-29T16:08:33.695Z,CAPTURED,apple_pay,,
TXN1874,GP-101874,MERCH-525,120.50,EUR,2026-08-29T16:38:50.870Z,,,AUTHORIZATION_FAILED,bank_transfer,EXPIRED_CARD,Card expired
TXN1875,GP-101875,MERCH-526,1892.00,INR,2026-08-29T13:45:58.879Z,2026-08-29T13:46:11.879Z,2026-08-29T13:46:40.879Z,CAPTURED,bank_transfer,,
TXN1876,GP-101876,MERCH-527,1217.75,USD,2026-08-29T15:20:03.111Z,2026-08-29T15:20:20.111Z,2026-08-29T15:20:40.111Z,CAPTURED,google_pay,,
TXN1877,GP-101877,MERCH-528,493.50,EUR,2026-08-29T10:48:28.685Z,2026-08-29T10:48:37.685Z,2026-08-29T10:49:02.685Z,CAPTURED,google_pay,,
TXN1878,GP-101878,MERCH-529,319.75,INR,2026-08-29T12:11:25.827Z,2026-08-29T12:11:33.827Z,2026-08-29T12:11:55.827Z,CAPTURED,google_pay,,
TXN1879,GP-101879,MERCH-530,1294.75,USD,2026-08-29T10:59:39.031Z,2026-08-29T10:59:57.031Z,2026-08-29T11:00:16.031Z,CAPTURED,credit_card,,
TXN1880,GP-101880,MERCH-531,1250.25,EUR,2026-08-29T09:27:07.226Z,2026-08-29T09:27:26.226Z,2026-08-29T09:28:02.226Z,CAPTURED,google_pay,,
TXN1881,GP-101881,MERCH-532,943.00,INR,2026-08-29T13:56:32.929Z,2026-08-29T13:56:49.929Z,2026-08-29T13:57:01.929Z,CAPTURED,bank_transfer,,
TXN1882,GP-101882,MERCH-533,1785.25,USD,2026-08-29T12:42:09.909Z,2026-08-29T12:42:20.909Z,2026-08-29T12:42:37.909Z,CAPTURED,bank_transfer,,
TXN1883,GP-101883,MERCH-534,1977.50,EUR,2026-08-29T15:31:15.913Z,2026-08-29T15:31:20.913Z,2026-08-29T15:31:48.913Z,CAPTURED,apple_pay,,
TXN1884,GP-101884,MERCH-535,2119.00,INR,2026-08-29T15:36:20.407Z,2026-08-29T15:36:37.407Z,2026-08-29T15:37:01.407Z,CAPTURED,google_pay,,
TXN1885,GP-101885,MERCH-536,412.00,USD,2026-08-29T08:32:35.313Z,2026-08-29T08:32:41.313Z,2026-08-29T08:32:53.313Z,CAPTURED,google_pay,,
TXN1886,GP-101886,MERCH-537,2254.75,EUR,2026-08-29T13:22:46.245Z,2026-08-29T13:22:53.245Z,2026-08-29T13:23:23.245Z,CAPTURED,credit_card,,
TXN1887,GP-101887,MERCH-538,1046.50,INR,2026-08-29T09:35:13.232Z,2026-08-29T09:35:20.232Z,2026-08-29T09:35:44.232Z,CAPTURED,google_pay,,
TXN1888,GP-101888,MERCH-539,2189.50,USD,2026-08-29T10:45:20.168Z,2026-08-29T10:45:30.168Z,2026-08-29T10:46:02.168Z,CAPTURED,debit_card,,
TXN1889,GP-101889,MERCH-540,256.75,EUR,2026-08-29T13:04:49.472Z,2026-08-29T13:04:54.472Z,2026-08-29T13:05:17.472Z,CAPTURED,bank_transfer,,
TXN1890,GP-101890,MERCH-541,1315.75,INR,2026-08-29T11:00:39.916Z,2026-08-29T11:00:58.916Z,2026-08-29T11:01:23.916Z,CAPTURED,google_pay,,
TXN1891,GP-101891,MERCH-542,2324.75,USD,2026-08-30T10:13:41.053Z,2026-08-30T10:13:47.053Z,2026-08-30T10:13:59.053Z,CAPTURED,google_pay,,
TXN1892,GP-101892,MERCH-543,1483.50,EUR,2026-08-30T08:57:42.253Z,2026-08-30T08:57:58.253Z,2026-08-30T08:58:19.253Z,CAPTURED,credit_card,,
TXN1893,GP-101893,MERCH-544,1792.00,INR,2026-08-30T17:15:53.118Z,2026-08-30T17:16:00.118Z,2026-08-30T17:16:29.118Z,CAPTURED,debit_card,,
TXN1894,GP-101894,MERCH-545,1451.50,USD,2026-08-30T14:26:33.354Z,2026-08-30T14:26:45.354Z,2026-08-30T14:26:59.354Z,CAPTURED,credit_card,,
TXN1895,GP-101895,MERCH-546,1060.00,EUR,2026-08-30T08:06:33.676Z,2026-08-30T08:06:39.676Z,2026-08-30T08:06:53.676Z,CAPTURED,apple_pay,,
TXN1896,GP-101896,MERCH-547,1219.25,INR,2026-08-30T08:03:30.219Z,2026-08-30T08:03:38.219Z,2026-08-30T08:04:13.219Z,CAPTURED,credit_card,,
TXN1897,GP-101897,MERCH-548,128.00,USD,2026-08-30T14:48:34.045Z,2026-08-30T14:48:39.045Z,2026-08-30T14:49:05.045Z,CAPTURED,google_pay,,
TXN1898,GP-101898,MERCH-549,787.75,EUR,2026-08-30T14:21:01.394Z,2026-08-30T14:21:17.394Z,2026-08-30T14:21:40.394Z,CAPTURED,credit_card,,
TXN1899,GP-101899,MERCH-550,1396.00,INR,2026-08-30T14:33:37.415Z,2026-08-30T14:33:53.415Z,2026-08-30T14:34:28.415Z,CAPTURED,google_pay,,
TXN1900,GP-101900,MERCH-501,155.50,USD,2026-08-30T14:46:11.365Z,2026-08-30T14:46:20.365Z,2026-08-30T14:46:59.365Z,CAPTURED,google_pay,,
TXN1901,GP-101901,MERCH-502,1233.00,EUR,2026-08-30T16:03:14.326Z,2026-08-30T16:03:33.326Z,2026-08-30T16:04:07.326Z,CAPTURED,google_pay,,
